2090103034738,332855
5130220252075,661741
3420726177498,688745
1021120056968,638366
2850512401777,1090
6120407088174,505896
4280802390499,360642
3470319236722,813723
2680312213802,125053
3620211334631,730072
6211105200165,386317
4410515227005,375638
2750901408235,413351
2080809370614,244690
3550610308178,769405
1080827129942,713040
3501017048736,648989
3571115268735,807518
4410317401981,145976
6140328088947,37830
4281022330481,146956
5100604420327,803437
1061217178071,988613
4490528221978,470279
1750404351363,993770
2980516333286,18997
5201107233467,827389
2690914018402,350782
3550917276269,833113
2740201100081,486032
2980208220691,189940
2691018388422,72759
1020714070618,887305
1920906075224,893332
2900314233961,54529
6220519132721,25925
3630128403906,702620
4561009415930,38455
2970703412327,493184
2931024226476,249668
1920611075890,858876
1920718239380,935889
5160202250329,809631
2671108177151,197661
3251021148547,546524
1060220163708,976128
2990603397592,292613
2090708245352,312795
1890218095348,851260
3590505144911,586897
1650311306371,942773
4400204337667,64225
4510903358881,442166
1881208289360,545362
2810522104341,130832
2041003400725,254636
1700127408759,819540
4360519087031,332911
4290618349221,158681
6130121304641,96317
2821024295972,81278
2750805523443,231391
2800704060742,274212
4620917134021,339644
4460402516855,335975
4301125213075,2887
6220924041700,153799
4351116296923,299184
1960822031497,540714
4550110511888,211142
2960418524744,202295
3600319110357,533774
1081110110368,748767
1051223420177,756087
1710917264272,712796
5200216320781,786321
2790421302104,18895
2941212270396,26844
2741019407089,488843
6190519423956,828
4360918107185,49183
2800328401623,372106
1031118372509,996672
1960511313124,766971
4490108332415,472607
1940304332396,833556
2950624045725,465220
1970814051895,541789
3540303176778,686837
1021009144347,974583
1871101104755,840485
2781206113091,394102
4490525406180,233872
2951101244945,335992
4260726402813,53316
4290313207107,61500
1660409185916,820183
2040615269701,293447
2790927101220,2392
4500515115691,354702
3260521238670,845651
2891003301791,104856
3411001511232,591124
1690124195439,673170
3530309238054,818205
3261225087601,763729
2910721012851,281614
1730611294281,876722
2901119112474,196004
2980901037445,353903
3411224400931,952829
4601122237537,488092
1040311418530,547025
1970508196649,549332
1811216372595,593939
2980325155985,114306
6220118255794,272000
2861115278555,318877
1820725403206,600433
2741207064309,207500
2851106428151,322375
1870617081816,571228
1760915181950,714578
2801026248751,438853
2660904106000,450150
3460113326437,894020
3570503033084,619334
1990525238431,991607
5190901520192,627972
6211203057374,504525
4470511403141,116894
6180501402761,509367
3551125185456,952397
3550609358941,969557
3460111402338,783663
3590409517214,659566
3241207041923,546150
3560220247460,916857
4350823047892,201020
6230713115914,393328
1781114166512,734558
2910409528326,124594
3371102328891,662246
1960703278576,855050
2020714054217,376672
1871028211133,746416
2881214372660,21333
3350717114830,758139
1660114249928,670786
1050102176113,881995
2991119398150,418377
1921121420445,908346
2820310142419,484856
6120522245841,729
1660116384751,730068
1711014405069,654421
3390817361871,982169
1901125424711,775707
3500625403067,679727
3331023280381,864927
6110301408416,168462
1640615298601,752510
1941028395266,621303
1860516035580,610208
2921019058536,385056
2060520295014,497086
2740202012013,15637
2810706278191,143305
2731211413668,174124
2940802112258,426658
2081123317920,387481
4250315082054,325270
2640226407174,36180
2791102330307,424642
5170106420399,637502
2740416232901,272658
2691218010770,468788
3280303107811,787506
2721227188828,331270
1900519219975,908460
1030910218719,977775
4520316133061,348361
5171021413412,701398
2040526043314,323921
2960828134778,207478
3280602303748,684323
2010521030428,425109
6110807422262,56432
6151204030616,183477
3290322122520,669663
2060402030111,293031
2830903095881,416149
5161102322162,540785
2700711295751,28383
1090406427889,853704
4320418089034,404981
1640910427509,743542
6230609084318,143414
3501002401290,875380
2770925514561,22227
2070217234925,264999
1740722157347,930439
3560222416322,732068
1921012302806,592444
1030104248995,659868
3300610168793,966609
2951121291250,451152
1640816182094,746717
2800214391624,390252
2760218233770,205254
1930623301731,970743
1900325232309,787995
6140113108015,508781
4400414111841,331472
2670524296945,461831
2800309068084,492926
1800516384723,628773
2901125173829,490925
2090808219618,237589
3371012232797,559204
1910301385811,663511
1960717516907,655388
2710812051304,48096
3381122408004,890463
1090703324224,773783
5130126056471,819313
2790923266083,111522
1770419301944,617135
1840125298484,556153
6220423400045,107504
4361211125510,64578
2651227310467,462738
2031207407525,250171
4370704157591,358301
2721203396589,316789
2790127130408,361232
3470406089872,623071
1700408262958,992920
2060623350362,283942
2801012407550,458162
2920206405801,391824
3310611073271,556899
1051116526008,942891
2821220292797,490815
2840128042314,331994
1001107188388,591548
5181010522930,911527
1750420308474,719069
1910605214365,959563
3410724031449,997578
2670113419498,251771
2890505406771,370265
4471207300052,465433
1790325274337,717266
2970327529724,80378
2790928300757,17130
3281110221261,659375
3401225052768,775590
5210709214274,739274
4490820040970,231352
6190424298517,254351
2710405527910,212034
2921215380728,181855
3480818237121,743653
5190713185748,587687
1091220201532,888567
2040609127320,461703
3511128124149,806092
4570801282966,330295
4630224515244,112681
2071015405703,59371
2760717034971,460509
1090621183165,836013
1830225034703,829017
2680725128802,353920
3630117308830,731646
2950209129974,297607
2730721227586,250341
1980523128508,518932
1920917362241,970131
3320420333729,963430
2940301394346,376554
2650419388321,73479
1040514378252,730876
2070310150738,137896
6130404408588,121287
3280616290205,598250
1050217169464,515728
2030911417091,468893
1750508176143,600566
1800917519066,641283
6120613118778,388706
2931203265241,423875
2830312520033,237387
2020228193743,137599
2801119187304,105412
1020701402199,738846
4440704206635,260439
1081125404977,845620
3360716411068,567569
2660927295921,188070
2781210382222,278870
1681216308530,880495
2000309234745,92984
1870507119276,796333
1670324204410,966142
1921201378540,818131
1840805408853,552263
6230102415821,349301
1740101031640,878725
4551226174244,347343
3630508525304,992089
1920914296713,682921
1930925125931,749432
2990411325494,4357
2701213159390,13919
2910323176356,474752
4300119297374,214548
2840902213390,151578
4261104401195,307801
3331122122169,571077
4590719045875,85060
2760706185466,441920
2750117074524,355163
5180625327260,654692
1821006409431,549290
5170619010133,679212
1700706320201,704148
4300419333918,9034
1080726235000,611145
1800707174561,740170
1760527099073,910925
4390824094581,442715
4590611058207,36047
1890422062275,778350
4290326243647,127343
2730114406600,295708
3290912403253,886050
1890819337223,867956
4270718044226,309902
2031225074835,443070
1700905038245,745702
1661209284744,898118
5131016088145,665006
2840425200073,410705
6150425529407,130466
3530924085397,898240
1830623158591,936684
2860908244987,27248
1681002017782,880416
1910512112889,607435
2910128524131,362170
1050319406564,531155
6221209410113,144035
6101120012266,223799
4600907416610,31754
2900115227852,291530
6121125012354,368598
2910322303620,42647
1070612224505,873249
3400205401096,840732
1970816236018,737793
2790825035816,209628
4541111405803,360670
3400901408894,607329
4530509403473,348948
5151205139394,512813
4630221426187,509039
4460216177966,99065
4341228400287,103295
5160307406960,536876
1690804523293,710179
1080104522388,800443
1690611519692,766920
1960805373562,808095
1900917269251,527092
4311020291611,60579
3400217378790,626776
5200512202047,666521
1650526421521,738892
4360728012891,387790
2980902037990,214666
1920626358069,784277
1970416335024,549164
5151006272501,620459
6160712511865,146866
2070612244958,326926
1041109513157,773836
4631106059637,105610
6150825121724,108882
3541125512230,905772
3340301086625,863147
2060214267555,10195
2860409424847,311297
2841105518852,477309
2020517161548,337537
1910228331558,565549
1670325404869,530159
5170103031885,938383
2870208164728,178190
5170620400522,569565
3570318277073,935252
2700323258076,392653
4610816352666,75267
5180924243376,787917
1800516087661,943784
1800104072539,528306
1950724249168,939542
2081215174456,401685
2660904412776,265772
1920725382212,649475
4240212057571,225731
5210723291829,769559
5100321406050,817068
3560205407420,518139
3270619324740,726337
1790608323884,846105
6230714404794,368953
6100627125622,236571
4251110408020,492302
5210706297552,663742
2031005528937,484202
3380317031544,838303
3280126154468,768394
3240417177949,700396
4400715344729,112821
3551009171441,720393
3380727231332,931787
1711103231430,569339
3301014026286,646755
6141204376806,28419
1050820177482,764921
4361027224200,93217
5200704375811,653924
1080924204641,586678
2801217123071,286209
2981124178679,327187
2830923281107,415568
1950912528823,745407
6200201413662,170227
1080127516985,511833
2990204209041,70827
3340708403885,799007
3290311222051,597611
1000305405995,637012
1960112382391,997555
1090916179416,812232
6160506085033,469221
2070518063620,29609
1731003298511,755959
2971203376756,352789
2920115061946,309336
4440707512434,266096
1060124080961,697457
2750402055566,7818
3451119090416,747638
2901104380981,399158
2980408011483,41476
5110515367554,766481
1950722402610,930192
4260323426900,215639
1770327238895,658835
2741002163415,28767
1951128307899,615069
3581119078505,807713
1851114512607,899583
1730523520751,819929
2020918037419,345823
1860602187232,895380
4420402223260,452872
2851023020713,106571
2030604051982,482801
1970902237738,905493
